id,ket_waktu,nama_marketplace,jenis_barang,total_penjualan,status_promosi
476,04-01-13,Blibli,Buah,2.0,0
477,04-01-13,Blibli,Gadget dan Aksesoris Handphone,1.0,0
478,04-01-13,Blibli,IoT dan Smart Home,0.0,0
479,04-01-13,Blibli,Peralatan Portable,0.0,0
480,04-01-13,Blibli,Alat Elektronik Rumah,0.0,0
481,04-01-13,Blibli,Perawatan Kesehatan,0.0,0
482,04-01-13,Blibli,Fashion Wanita,0.0,0
483,04-01-13,Blibli,Tanaman Hias,0.0,0
484,04-01-13,Blibli,Perlengkapan Bayi,2.0,0
485,04-01-13,Blibli,Perlengkapan Camping,592.0,0
486,04-01-13,Blibli,Novel,0.0,0
487,04-01-13,Blibli,Daging,64.368,0
488,04-01-13,Blibli,Perlengkapan Ibadah,169.0,0
489,04-01-13,Blibli,Perlengkapan Petshop,0.0,0
490,04-01-13,Blibli,Voucher Game dan Layanan,0.0,0
491,04-01-13,Blibli,Daging Putih,71.798.996,0
492,04-01-13,Blibli,Kuliner,11.0,0
493,04-01-13,Blibli,Peralatan Olahraga,0.0,0
494,04-01-13,Blibli,Alat Tulis dan Kantor,0.0,0
495,04-01-13,Blibli,Hasil Laut,2.0,0
496,04-01-13,Shopee,Otomotif,3.0,0
497,04-01-13,Shopee,Perlengkapan Bayi,0.0,0
498,04-01-13,Shopee,Produk Kecantikan,1.0,0
499,04-01-13,Shopee,Minuman,510.0,0
500,04-01-13,Shopee,Buku dan Novel,0.0,0
501,04-01-13,Shopee,Roti,113.0,0
502,04-01-13,Shopee,Perlengkapan Kado,0.0,0
503,04-01-13,Shopee,Peralatan Rumah Tangga,910.0,0
504,04-01-13,Shopee,Kebutuhan Sehari-hari,101.0,0
505,04-01-13,Shopee,Makanan Jadi,77.0,0
506,04-01-13,Shopee,Telur Ayam,58.0,0
507,04-01-13,Shopee,Makanan Beku KemasanS,23.646,0
508,04-01-13,Shopee,Sayur,1692.0,0
509,04-01-13,Shopee,Buah,8.0,0
510,04-01-13,Shopee,Gadget dan Aksesoris Handphone,0.0,0
511,04-01-13,Shopee,IoT dan Smart Home,0.0,0
512,04-01-13,Shopee,Peralatan Portable,0.0,0
513,04-01-13,Shopee,Alat Elektronik Rumah,0.0,0
514,04-01-13,Shopee,Perawatan Kesehatan,0.0,0
515,04-01-13,Shopee,Fashion Wanita,0.0,0
516,04-01-13,Shopee,Tanaman Hias,0.0,0
517,04-01-13,Shopee,Perlengkapan Bayi,1.0,0
518,04-01-13,Shopee,Perlengkapan Camping,40.0,0
519,04-01-13,Shopee,Novel,0.0,0
520,04-01-13,Shopee,Daging,43.874,0
521,04-01-13,Shopee,Perlengkapan Ibadah,188.0,0
522,04-01-13,Shopee,Perlengkapan Petshop,0.0,0
523,04-01-13,Shopee,Voucher Game dan Layanan,0.0,0
524,04-01-13,Shopee,Daging Putih,50.507,0
525,04-01-13,Shopee,Kuliner,18.0,0
526,04-01-13,Shopee,Peralatan Olahraga,0.0,0
527,04-01-13,Shopee,Alat Tulis dan Kantor,0.0,0
528,04-01-13,Shopee,Hasil Laut,0.0,0
529,05-01-13,Lazada,Otomotif,7.0,0
530,05-01-13,Lazada,Perlengkapan Bayi,0.0,0
531,05-01-13,Lazada,Produk Kecantikan,1.0,0
532,05-01-13,Lazada,Minuman,801.0,0
533,05-01-13,Lazada,Buku dan Novel,0.0,0
534,05-01-13,Lazada,Roti,248.0,0
535,05-01-13,Lazada,Perlengkapan Kado,0.0,0
536,05-01-13,Lazada,Peralatan Rumah Tangga,839.0,0
537,05-01-13,Lazada,Kebutuhan Sehari-hari,155.0,0
538,05-01-13,Lazada,Makanan Jadi,151.0,0
539,05-01-13,Lazada,Telur Ayam,39.0,0
540,05-01-13,Lazada,Makanan Beku KemasanS,49.782,0
541,05-01-13,Lazada,Sayur,2097.0,0
542,05-01-13,Lazada,Buah,23.0,0
543,05-01-13,Lazada,Gadget dan Aksesoris Handphone,2.0,0
544,05-01-13,Lazada,IoT dan Smart Home,0.0,0
545,05-01-13,Lazada,Peralatan Portable,0.0,0
546,05-01-13,Lazada,Alat Elektronik Rumah,0.0,0
547,05-01-13,Lazada,Perawatan Kesehatan,0.0,0
548,05-01-13,Lazada,Fashion Wanita,0.0,0
549,05-01-13,Lazada,Tanaman Hias,0.0,0
550,05-01-13,Lazada,Perlengkapan Bayi,8.0,0
551,05-01-13,Lazada,Perlengkapan Camping,61.0,0
552,05-01-13,Lazada,Novel,0.0,0
553,05-01-13,Lazada,Daging,131.851,0
554,05-01-13,Lazada,Perlengkapan Ibadah,131.0,0
555,05-01-13,Lazada,Perlengkapan Petshop,0.0,0
556,05-01-13,Lazada,Voucher Game dan Layanan,0.0,0
557,05-01-13,Lazada,Daging Putih,49.035,0
558,05-01-13,Lazada,Kuliner,23.0,0
559,05-01-13,Lazada,Peralatan Olahraga,0.0,0
560,05-01-13,Lazada,Alat Tulis dan Kantor,0.0,0
561,05-01-13,Lazada,Hasil Laut,2.0,0
562,05-01-13,Tokopedia,Otomotif,10.0,0
563,05-01-13,Tokopedia,Perlengkapan Bayi,0.0,0
564,05-01-13,Tokopedia,Produk Kecantikan,2.0,0
565,05-01-13,Tokopedia,Minuman,2086.0,0
566,05-01-13,Tokopedia,Buku dan Novel,0.0,0
567,05-01-13,Tokopedia,Roti,134.0,0
568,05-01-13,Tokopedia,Perlengkapan Kado,0.0,0
569,05-01-13,Tokopedia,Peralatan Rumah Tangga,1102.0,0
570,05-01-13,Tokopedia,Kebutuhan Sehari-hari,197.0,0
571,05-01-13,Tokopedia,Makanan Jadi,315.0,0
572,05-01-13,Tokopedia,Telur Ayam,92.0,0
573,05-01-13,Tokopedia,Makanan Beku KemasanS,35.0,0
574,05-01-13,Tokopedia,Sayur,2848.0,0
575,05-01-13,Tokopedia,Buah,12.0,0
576,05-01-13,Tokopedia,Gadget dan Aksesoris Handphone,1.0,0
577,05-01-13,Tokopedia,IoT dan Smart Home,0.0,0
578,05-01-13,Tokopedia,Peralatan Portable,0.0,0
579,05-01-13,Tokopedia,Alat Elektronik Rumah,2.0,0
580,05-01-13,Tokopedia,Perawatan Kesehatan,0.0,0
581,05-01-13,Tokopedia,Fashion Wanita,0.0,0
582,05-01-13,Tokopedia,Tanaman Hias,0.0,0
583,05-01-13,Tokopedia,Perlengkapan Bayi,12.0,0
584,05-01-13,Tokopedia,Perlengkapan Camping,44.0,0
585,05-01-13,Tokopedia,Novel,0.0,0
586,05-01-13,Tokopedia,Daging,253.462,0
587,05-01-13,Tokopedia,Perlengkapan Ibadah,202.0,0
588,05-01-13,Tokopedia,Perlengkapan Petshop,0.0,0
589,05-01-13,Tokopedia,Voucher Game dan Layanan,0.0,0
590,05-01-13,Tokopedia,Daging Putih,164.084,0
591,05-01-13,Tokopedia,Kuliner,38.0,0
592,05-01-13,Tokopedia,Peralatan Olahraga,0.0,0
593,05-01-13,Tokopedia,Alat Tulis dan Kantor,0.0,0
594,05-01-13,Tokopedia,Hasil Laut,8.0,0
595,05-01-13,Blibli,Otomotif,7.0,0
596,05-01-13,Blibli,Perlengkapan Bayi,0.0,0
597,05-01-13,Blibli,Produk Kecantikan,0.0,0
598,05-01-13,Blibli,Minuman,267.0,0
599,05-01-13,Blibli,Buku dan Novel,0.0,0
600,05-01-13,Blibli,Roti,99.0,0
601,05-01-13,Blibli,Perlengkapan Kado,0.0,0
602,05-01-13,Blibli,Peralatan Rumah Tangga,465.0,0
603,05-01-13,Blibli,Kebutuhan Sehari-hari,86.0,0
604,05-01-13,Blibli,Makanan Jadi,30.0,0
605,05-01-13,Blibli,Telur Ayam,26.0,0
606,05-01-13,Blibli,Makanan Beku KemasanS,2.0,0
607,05-01-13,Blibli,Sayur,1200.0,0
608,05-01-13,Blibli,Buah,3.0,0
609,05-01-13,Blibli,Gadget dan Aksesoris Handphone,2.0,0
610,05-01-13,Blibli,IoT dan Smart Home,0.0,0
611,05-01-13,Blibli,Peralatan Portable,0.0,0
612,05-01-13,Blibli,Alat Elektronik Rumah,1.0,0
613,05-01-13,Blibli,Perawatan Kesehatan,0.0,0
614,05-01-13,Blibli,Fashion Wanita,0.0,0
615,05-01-13,Blibli,Tanaman Hias,0.0,0
616,05-01-13,Blibli,Perlengkapan Bayi,11.0,0
617,05-01-13,Blibli,Perlengkapan Camping,72.0,0
618,05-01-13,Blibli,Novel,0.0,0
619,05-01-13,Blibli,Daging,83.583,0
620,05-01-13,Blibli,Perlengkapan Ibadah,183.0,0
621,05-01-13,Blibli,Perlengkapan Petshop,0.0,0
622,05-01-13,Blibli,Voucher Game dan Layanan,0.0,0
623,05-01-13,Blibli,Daging Putih,61.062,0
624,05-01-13,Blibli,Kuliner,24.0,0
625,05-01-13,Blibli,Peralatan Olahraga,0.0,0
626,05-01-13,Blibli,Alat Tulis dan Kantor,0.0,0
627,05-01-13,Blibli,Hasil Laut,1.0,0
628,05-01-13,Shopee,Otomotif,1.0,0
629,05-01-13,Shopee,Perlengkapan Bayi,0.0,0
630,05-01-13,Shopee,Produk Kecantikan,0.0,0
631,05-01-13,Shopee,Minuman,743.0,0
632,05-01-13,Shopee,Buku dan Novel,0.0,0
633,05-01-13,Shopee,Roti,295.0,0
634,05-01-13,Shopee,Perlengkapan Kado,0.0,0
635,05-01-13,Shopee,Peralatan Rumah Tangga,1060.0,0
636,05-01-13,Shopee,Kebutuhan Sehari-hari,126.0,0
637,05-01-13,Shopee,Makanan Jadi,105.0,0
638,05-01-13,Shopee,Telur Ayam,76.0,0
639,05-01-13,Shopee,Makanan Beku KemasanS,20.844,0
640,05-01-13,Shopee,Sayur,2407.0,0
641,05-01-13,Shopee,Buah,14.0,0
642,05-01-13,Shopee,Gadget dan Aksesoris Handphone,0.0,0
643,05-01-13,Shopee,IoT dan Smart Home,0.0,0
644,05-01-13,Shopee,Peralatan Portable,0.0,0
645,05-01-13,Shopee,Alat Elektronik Rumah,0.0,0
646,05-01-13,Shopee,Perawatan Kesehatan,0.0,0
647,05-01-13,Shopee,Fashion Wanita,0.0,0
648,05-01-13,Shopee,Tanaman Hias,0.0,0
649,05-01-13,Shopee,Perlengkapan Bayi,0.0,0
650,05-01-13,Shopee,Perlengkapan Camping,42.0,0
651,05-01-13,Shopee,Novel,0.0,0
652,05-01-13,Shopee,Daging,64.383,0
653,05-01-13,Shopee,Perlengkapan Ibadah,241.0,0
654,05-01-13,Shopee,Perlengkapan Petshop,0.0,0
655,05-01-13,Shopee,Voucher Game dan Layanan,0.0,0
656,05-01-13,Shopee,Daging Putih,74.5,0
657,05-01-13,Shopee,Kuliner,45.0,0
658,05-01-13,Shopee,Peralatan Olahraga,0.0,0
659,05-01-13,Shopee,Alat Tulis dan Kantor,0.0,0
660,05-01-13,Shopee,Hasil Laut,0.0,0
661,06-01-13,Lazada,Otomotif,9.0,0
662,06-01-13,Lazada,Perlengkapan Bayi,0.0,0
663,06-01-13,Lazada,Produk Kecantikan,1.0,0
664,06-01-13,Lazada,Minuman,992.0,0
665,06-01-13,Lazada,Buku dan Novel,0.0,0
666,06-01-13,Lazada,Roti,357.0,0
667,06-01-13,Lazada,Perlengkapan Kado,0.0,0
668,06-01-13,Lazada,Peralatan Rumah Tangga,866.0,0
669,06-01-13,Lazada,Kebutuhan Sehari-hari,174.0,0
670,06-01-13,Lazada,Makanan Jadi,160.0,0
671,06-01-13,Lazada,Telur Ayam,78.0,0
672,06-01-13,Lazada,Makanan Beku KemasanS,42.298,0
673,06-01-13,Lazada,Sayur,2523.0,0
674,06-01-13,Lazada,Buah,13.0,0
675,06-01-13,Lazada,Gadget dan Aksesoris Handphone,8.0,0
676,06-01-13,Lazada,IoT dan Smart Home,0.0,0
677,06-01-13,Lazada,Peralatan Portable,0.0,0
678,06-01-13,Lazada,Alat Elektronik Rumah,0.0,0
679,06-01-13,Lazada,Perawatan Kesehatan,0.0,0
680,06-01-13,Lazada,Fashion Wanita,0.0,0
681,06-01-13,Lazada,Tanaman Hias,0.0,0
682,06-01-13,Lazada,Perlengkapan Bayi,8.0,0
683,06-01-13,Lazada,Perlengkapan Camping,0.0,0
684,06-01-13,Lazada,Novel,0.0,0
685,06-01-13,Lazada,Daging,191.236,0
686,06-01-13,Lazada,Perlengkapan Ibadah,203.0,0
687,06-01-13,Lazada,Perlengkapan Petshop,0.0,0
688,06-01-13,Lazada,Voucher Game dan Layanan,0.0,0
689,06-01-13,Lazada,Daging Putih,104.775,0
690,06-01-13,Lazada,Kuliner,30.0,0
691,06-01-13,Lazada,Peralatan Olahraga,0.0,0
692,06-01-13,Lazada,Alat Tulis dan Kantor,0.0,0
693,06-01-13,Lazada,Hasil Laut,2.0,0
694,06-01-13,Tokopedia,Otomotif,9.0,0
695,06-01-13,Tokopedia,Perlengkapan Bayi,0.0,0
696,06-01-13,Tokopedia,Produk Kecantikan,5.0,0
697,06-01-13,Tokopedia,Minuman,1476.0,0
698,06-01-13,Tokopedia,Buku dan Novel,0.0,0
699,06-01-13,Tokopedia,Roti,254.0,0
700,06-01-13,Tokopedia,Perlengkapan Kado,0.0,0
701,06-01-13,Tokopedia,Peralatan Rumah Tangga,1202.0,0
702,06-01-13,Tokopedia,Kebutuhan Sehari-hari,184.0,0
703,06-01-13,Tokopedia,Makanan Jadi,343.0,0
704,06-01-13,Tokopedia,Telur Ayam,113.0,0
705,06-01-13,Tokopedia,Makanan Beku KemasanS,44.309,0
706,06-01-13,Tokopedia,Sayur,3154.0,0
707,06-01-13,Tokopedia,Buah,5.0,0
708,06-01-13,Tokopedia,Gadget dan Aksesoris Handphone,1.0,0
709,06-01-13,Tokopedia,IoT dan Smart Home,0.0,0
710,06-01-13,Tokopedia,Peralatan Portable,0.0,0
711,06-01-13,Tokopedia,Alat Elektronik Rumah,0.0,0
712,06-01-13,Tokopedia,Perawatan Kesehatan,0.0,0
713,06-01-13,Tokopedia,Fashion Wanita,0.0,0
714,06-01-13,Tokopedia,Tanaman Hias,0.0,0
715,06-01-13,Tokopedia,Perlengkapan Bayi,3.0,0
716,06-01-13,Tokopedia,Perlengkapan Camping,0.0,0
717,06-01-13,Tokopedia,Novel,0.0,0
718,06-01-13,Tokopedia,Daging,172.269,0
719,06-01-13,Tokopedia,Perlengkapan Ibadah,251.0,0
720,06-01-13,Tokopedia,Perlengkapan Petshop,0.0,0
721,06-01-13,Tokopedia,Voucher Game dan Layanan,0.0,0
722,06-01-13,Tokopedia,Daging Putih,148.582,0
723,06-01-13,Tokopedia,Kuliner,38.0,0
724,06-01-13,Tokopedia,Peralatan Olahraga,0.0,0
725,06-01-13,Tokopedia,Alat Tulis dan Kantor,0.0,0
726,06-01-13,Tokopedia,Hasil Laut,17.0,0
727,06-01-13,Blibli,Otomotif,1.0,0
728,06-01-13,Blibli,Perlengkapan Bayi,0.0,0
729,06-01-13,Blibli,Produk Kecantikan,1.0,0
730,06-01-13,Blibli,Minuman,245.0,0
731,06-01-13,Blibli,Buku dan Novel,0.0,0
732,06-01-13,Blibli,Roti,149.0,0
733,06-01-13,Blibli,Perlengkapan Kado,0.0,0
734,06-01-13,Blibli,Peralatan Rumah Tangga,469.0,0
735,06-01-13,Blibli,Kebutuhan Sehari-hari,76.0,0
736,06-01-13,Blibli,Makanan Jadi,105.0,0
737,06-01-13,Blibli,Telur Ayam,38.0,0
738,06-01-13,Blibli,Makanan Beku KemasanS,158.220.005,0
739,06-01-13,Blibli,Sayur,1217.0,0
740,06-01-13,Blibli,Buah,3.0,0
741,06-01-13,Blibli,Gadget dan Aksesoris Handphone,1.0,0
742,06-01-13,Blibli,IoT dan Smart Home,0.0,0
743,06-01-13,Blibli,Peralatan Portable,0.0,0
744,06-01-13,Blibli,Alat Elektronik Rumah,1.0,0
745,06-01-13,Blibli,Perawatan Kesehatan,0.0,0
746,06-01-13,Blibli,Fashion Wanita,0.0,0
747,06-01-13,Blibli,Tanaman Hias,0.0,0
748,06-01-13,Blibli,Perlengkapan Bayi,5.0,0
749,06-01-13,Blibli,Perlengkapan Camping,0.0,0
750,06-01-13,Blibli,Novel,0.0,0
751,06-01-13,Blibli,Daging,70.973,0
752,06-01-13,Blibli,Perlengkapan Ibadah,133.0,0
753,06-01-13,Blibli,Perlengkapan Petshop,0.0,0
754,06-01-13,Blibli,Voucher Game dan Layanan,0.0,0
755,06-01-13,Blibli,Daging Putih,65.951.996,0
756,06-01-13,Blibli,Kuliner,23.0,0
757,06-01-13,Blibli,Peralatan Olahraga,0.0,0
758,06-01-13,Blibli,Alat Tulis dan Kantor,0.0,0
759,06-01-13,Blibli,Hasil Laut,7.0,0
760,06-01-13,Shopee,Otomotif,3.0,0
761,06-01-13,Shopee,Perlengkapan Bayi,0.0,0
762,06-01-13,Shopee,Produk Kecantikan,0.0,0
763,06-01-13,Shopee,Minuman,577.0,0
764,06-01-13,Shopee,Buku dan Novel,0.0,0
765,06-01-13,Shopee,Roti,294.0,0
766,06-01-13,Shopee,Perlengkapan Kado,0.0,0
767,06-01-13,Shopee,Peralatan Rumah Tangga,968.0,0
768,06-01-13,Shopee,Kebutuhan Sehari-hari,145.0,0
769,06-01-13,Shopee,Makanan Jadi,170.0,0
770,06-01-13,Shopee,Telur Ayam,113.0,0
771,06-01-13,Shopee,Makanan Beku KemasanS,91.970.005,0
772,06-01-13,Shopee,Sayur,2323.0,0
773,06-01-13,Shopee,Buah,11.0,0
774,06-01-13,Shopee,Gadget dan Aksesoris Handphone,0.0,0
775,06-01-13,Shopee,IoT dan Smart Home,0.0,0
776,06-01-13,Shopee,Peralatan Portable,0.0,0
777,06-01-13,Shopee,Alat Elektronik Rumah,0.0,0
778,06-01-13,Shopee,Perawatan Kesehatan,0.0,0
779,06-01-13,Shopee,Fashion Wanita,0.0,0
780,06-01-13,Shopee,Tanaman Hias,0.0,0
781,06-01-13,Shopee,Perlengkapan Bayi,10.0,0
782,06-01-13,Shopee,Perlengkapan Camping,0.0,0
783,06-01-13,Shopee,Novel,0.0,0
784,06-01-13,Shopee,Daging,75.892,0
785,06-01-13,Shopee,Perlengkapan Ibadah,214.0,0
786,06-01-13,Shopee,Perlengkapan Petshop,0.0,0
787,06-01-13,Shopee,Voucher Game dan Layanan,0.0,0
788,06-01-13,Shopee,Daging Putih,81.648,0
789,06-01-13,Shopee,Kuliner,20.0,0
790,06-01-13,Shopee,Peralatan Olahraga,0.0,0
791,06-01-13,Shopee,Alat Tulis dan Kantor,0.0,0
792,06-01-13,Shopee,Hasil Laut,0.0,0
793,07-01-13,Lazada,Otomotif,5.0,0
794,07-01-13,Lazada,Perlengkapan Bayi,0.0,0
795,07-01-13,Lazada,Produk Kecantikan,1.0,0
796,07-01-13,Lazada,Minuman,479.0,0
797,07-01-13,Lazada,Buku dan Novel,0.0,0
798,07-01-13,Lazada,Roti,219.0,0
799,07-01-13,Lazada,Perlengkapan Kado,0.0,0
800,07-01-13,Lazada,Peralatan Rumah Tangga,676.0,0
801,07-01-13,Lazada,Kebutuhan Sehari-hari,85.0,0
802,07-01-13,Lazada,Makanan Jadi,144.0,0
803,07-01-13,Lazada,Telur Ayam,38.0,0
804,07-01-13,Lazada,Makanan Beku KemasanS,19.0,0
805,07-01-13,Lazada,Sayur,1852.0,0
806,07-01-13,Lazada,Buah,5.0,0
807,07-01-13,Lazada,Gadget dan Aksesoris Handphone,2.0,0
808,07-01-13,Lazada,IoT dan Smart Home,0.0,0
809,07-01-13,Lazada,Peralatan Portable,0.0,0
810,07-01-13,Lazada,Alat Elektronik Rumah,0.0,0
811,07-01-13,Lazada,Perawatan Kesehatan,0.0,0
812,07-01-13,Lazada,Fashion Wanita,0.0,0
813,07-01-13,Lazada,Tanaman Hias,0.0,0
814,07-01-13,Lazada,Perlengkapan Bayi,7.0,0
815,07-01-13,Lazada,Perlengkapan Camping,14.0,0
816,07-01-13,Lazada,Novel,0.0,0
817,07-01-13,Lazada,Daging,15.090.599,0
818,07-01-13,Lazada,Perlengkapan Ibadah,123.0,0
819,07-01-13,Lazada,Perlengkapan Petshop,0.0,0
820,07-01-13,Lazada,Voucher Game dan Layanan,0.0,0
821,07-01-13,Lazada,Daging Putih,73.586,0
822,07-01-13,Lazada,Kuliner,17.0,0
823,07-01-13,Lazada,Peralatan Olahraga,0.0,0
824,07-01-13,Lazada,Alat Tulis dan Kantor,0.0,0
825,07-01-13,Lazada,Hasil Laut,1.0,0
826,07-01-13,Tokopedia,Otomotif,1.0,0
827,07-01-13,Tokopedia,Perlengkapan Bayi,0.0,0
828,07-01-13,Tokopedia,Produk Kecantikan,0.0,0
829,07-01-13,Tokopedia,Minuman,1024.0,0
830,07-01-13,Tokopedia,Buku dan Novel,0.0,0
831,07-01-13,Tokopedia,Roti,211.0,0
832,07-01-13,Tokopedia,Perlengkapan Kado,0.0,0
833,07-01-13,Tokopedia,Peralatan Rumah Tangga,1046.0,0
834,07-01-13,Tokopedia,Kebutuhan Sehari-hari,134.0,0
835,07-01-13,Tokopedia,Makanan Jadi,242.0,0
836,07-01-13,Tokopedia,Telur Ayam,73.0,0
837,07-01-13,Tokopedia,Makanan Beku KemasanS,43.0,0
838,07-01-13,Tokopedia,Sayur,2387.0,0
839,07-01-13,Tokopedia,Buah,6.0,0
840,07-01-13,Tokopedia,Gadget dan Aksesoris Handphone,0.0,0
841,07-01-13,Tokopedia,IoT dan Smart Home,0.0,0
842,07-01-13,Tokopedia,Peralatan Portable,0.0,0
843,07-01-13,Tokopedia,Alat Elektronik Rumah,0.0,0
844,07-01-13,Tokopedia,Perawatan Kesehatan,0.0,0
845,07-01-13,Tokopedia,Fashion Wanita,0.0,0
846,07-01-13,Tokopedia,Tanaman Hias,0.0,0
847,07-01-13,Tokopedia,Perlengkapan Bayi,3.0,0
848,07-01-13,Tokopedia,Perlengkapan Camping,12.0,0
849,07-01-13,Tokopedia,Novel,0.0,0
850,07-01-13,Tokopedia,Daging,250.659,0
851,07-01-13,Tokopedia,Perlengkapan Ibadah,183.0,0
852,07-01-13,Tokopedia,Perlengkapan Petshop,0.0,0
853,07-01-13,Tokopedia,Voucher Game dan Layanan,0.0,0
854,07-01-13,Tokopedia,Daging Putih,166.56,0
855,07-01-13,Tokopedia,Kuliner,50.0,0
856,07-01-13,Tokopedia,Peralatan Olahraga,0.0,0
857,07-01-13,Tokopedia,Alat Tulis dan Kantor,0.0,0
858,07-01-13,Tokopedia,Hasil Laut,9.0,0
859,07-01-13,Blibli,Otomotif,0.0,0
860,07-01-13,Blibli,Perlengkapan Bayi,0.0,0
861,07-01-13,Blibli,Produk Kecantikan,0.0,0
862,07-01-13,Blibli,Minuman,156.0,0
863,07-01-13,Blibli,Buku dan Novel,0.0,0
864,07-01-13,Blibli,Roti,80.0,0
865,07-01-13,Blibli,Perlengkapan Kado,0.0,0
866,07-01-13,Blibli,Peralatan Rumah Tangga,431.0,0
867,07-01-13,Blibli,Kebutuhan Sehari-hari,60.0,0
868,07-01-13,Blibli,Makanan Jadi,98.0,0
869,07-01-13,Blibli,Telur Ayam,30.0,0
870,07-01-13,Blibli,Makanan Beku KemasanS,3.0,0
871,07-01-13,Blibli,Sayur,1146.0,0
872,07-01-13,Blibli,Buah,2.0,0
873,07-01-13,Blibli,Gadget dan Aksesoris Handphone,0.0,0
874,07-01-13,Blibli,IoT dan Smart Home,0.0,0
875,07-01-13,Blibli,Peralatan Portable,0.0,0
876,07-01-13,Blibli,Alat Elektronik Rumah,0.0,0
877,07-01-13,Blibli,Perawatan Kesehatan,0.0,0
878,07-01-13,Blibli,Fashion Wanita,0.0,0
879,07-01-13,Blibli,Tanaman Hias,0.0,0
880,07-01-13,Blibli,Perlengkapan Bayi,2.0,0
881,07-01-13,Blibli,Perlengkapan Camping,24.0,0
882,07-01-13,Blibli,Novel,0.0,0
883,07-01-13,Blibli,Daging,100.173,0
884,07-01-13,Blibli,Perlengkapan Ibadah,122.0,0
885,07-01-13,Blibli,Perlengkapan Petshop,0.0,0
886,07-01-13,Blibli,Voucher Game dan Layanan,0.0,0
887,07-01-13,Blibli,Daging Putih,64.003,0
888,07-01-13,Blibli,Kuliner,19.0,0
889,07-01-13,Blibli,Peralatan Olahraga,0.0,0
890,07-01-13,Blibli,Alat Tulis dan Kantor,0.0,0
891,07-01-13,Blibli,Hasil Laut,1.0,0
892,07-01-13,Shopee,Otomotif,1.0,0
893,07-01-13,Shopee,Perlengkapan Bayi,0.0,0
894,07-01-13,Shopee,Produk Kecantikan,0.0,0
895,07-01-13,Shopee,Minuman,506.0,0
896,07-01-13,Shopee,Buku dan Novel,0.0,0
897,07-01-13,Shopee,Roti,240.0,0
898,07-01-13,Shopee,Perlengkapan Kado,0.0,0
899,07-01-13,Shopee,Peralatan Rumah Tangga,904.0,0
900,07-01-13,Shopee,Kebutuhan Sehari-hari,109.0,0
901,07-01-13,Shopee,Makanan Jadi,146.0,0
902,07-01-13,Shopee,Telur Ayam,98.0,0
903,07-01-13,Shopee,Makanan Beku KemasanS,1.0,0
904,07-01-13,Shopee,Sayur,2071.0,0
905,07-01-13,Shopee,Buah,2.0,0
906,07-01-13,Shopee,Gadget dan Aksesoris Handphone,0.0,0
907,07-01-13,Shopee,IoT dan Smart Home,0.0,0
908,07-01-13,Shopee,Peralatan Portable,0.0,0
909,07-01-13,Shopee,Alat Elektronik Rumah,0.0,0
910,07-01-13,Shopee,Perawatan Kesehatan,0.0,0
911,07-01-13,Shopee,Fashion Wanita,0.0,0
912,07-01-13,Shopee,Tanaman Hias,0.0,0
913,07-01-13,Shopee,Perlengkapan Bayi,3.0,0
914,07-01-13,Shopee,Perlengkapan Camping,2.0,0
915,07-01-13,Shopee,Novel,0.0,0
916,07-01-13,Shopee,Daging,90.792,0
917,07-01-13,Shopee,Perlengkapan Ibadah,188.0,0
918,07-01-13,Shopee,Perlengkapan Petshop,0.0,0
919,07-01-13,Shopee,Voucher Game dan Layanan,0.0,0
920,07-01-13,Shopee,Daging Putih,104.503,0
921,07-01-13,Shopee,Kuliner,31.0,0
922,07-01-13,Shopee,Peralatan Olahraga,0.0,0
923,07-01-13,Shopee,Alat Tulis dan Kantor,0.0,0
924,07-01-13,Shopee,Hasil Laut,0.0,0
925,08-01-13,Lazada,Otomotif,5.0,0
926,08-01-13,Lazada,Perlengkapan Bayi,0.0,0
927,08-01-13,Lazada,Produk Kecantikan,2.0,0
928,08-01-13,Lazada,Minuman,594.0,0
929,08-01-13,Lazada,Buku dan Novel,0.0,0
930,08-01-13,Lazada,Roti,194.0,0
931,08-01-13,Lazada,Perlengkapan Kado,0.0,0
932,08-01-13,Lazada,Peralatan Rumah Tangga,738.0,0
933,08-01-13,Lazada,Kebutuhan Sehari-hari,124.0,0
934,08-01-13,Lazada,Makanan Jadi,122.0,0
935,08-01-13,Lazada,Telur Ayam,33.0,0
936,08-01-13,Lazada,Makanan Beku KemasanS,26.0,0
937,08-01-13,Lazada,Sayur,3756.0,0
938,08-01-13,Lazada,Buah,3.0,0
939,08-01-13,Lazada,Gadget dan Aksesoris Handphone,0.0,0
940,08-01-13,Lazada,IoT dan Smart Home,0.0,0
941,08-01-13,Lazada,Peralatan Portable,0.0,0
942,08-01-13,Lazada,Alat Elektronik Rumah,0.0,0
943,08-01-13,Lazada,Perawatan Kesehatan,0.0,0
944,08-01-13,Lazada,Fashion Wanita,0.0,0
945,08-01-13,Lazada,Tanaman Hias,0.0,0
946,08-01-13,Lazada,Perlengkapan Bayi,11.0,0
947,08-01-13,Lazada,Perlengkapan Camping,6.0,0
948,08-01-13,Lazada,Novel,0.0,0
949,08-01-13,Lazada,Daging,180.539,0
950,08-01-13,Lazada,Perlengkapan Ibadah,106.0,0
951,08-01-13,Lazada,Perlengkapan Petshop,0.0,0
952,08-01-13,Lazada,Voucher Game dan Layanan,0.0,0
953,08-01-13,Lazada,Daging Putih,58.344,0
